排名,up主,视频链接,视频描述,三连量,播放量,排行分数,标签,标题,弹幕数
3982,LMA岐梦,http://www.bilibili.com/video/av413076531,18年的做的,4,285,285,全能打卡挑战&&鬼畜调教&&鬼畜&&哲学,广door爱♂情故事,0
3983,網友三角,http://www.bilibili.com/video/av328231721,-,2,285,285,鬼畜调教&&ALIEZ&&岛市老八&&自制&&老八&&BGM,核  八  神  曲,0
3984,mc尘光君,http://www.bilibili.com/video/av285778141,-,0,285,285,洗脑循环&&毁童年系列&&鬼畜素材&&鬼畜调教&&GIAO,"giao,童年没了，又是我搞的。",0
3985,hzhzh黄,http://www.bilibili.com/video/av795507752,-,1,284,284,米奇&&鬼畜配音&&毁童年系列&&鬼畜调教&&洗脑循环,米奇鬼畜妙妙屋,1
3986,天道总斯基,http://www.bilibili.com/video/av668323651,求三连，一定要看到最后啊啊啊啊啊,9,284,284,全能打卡挑战&&布施明&&特摄&&假面骑士&&君は薔薇より美しい&&假面骑士剑&&奥特曼&&赛文奥特曼&&宝生永梦&&虾饺,布施明历险记02 假面骑士的末路,4
3987,19080super加强版,http://www.bilibili.com/video/av540603081,-,0,284,284,俄语&&小鸟&&乌拉,今天来点小鸟伏特加，这么高，zbc，欧青辣少,1
3988,仲夏拾伍_至,http://www.bilibili.com/video/av413044629,"素材来源：
使命召唤：BV1D4411u7iT
战地风云：BV1SW411A729
第一次尝试性的加入了一些蓝宝石特效，PR都快卡成PPT了，随便操做一下就要卡上个两三秒我也是醉了，不知道有没有很晃眼（求指教啊）还有恭喜我加入我（PR)不管你动不动反正我（蓝宝石）就要 未 响 应  的队伍中里来(ʘ̆ωʘ̥̆)",8,284,284,全能打卡挑战&&枪声&&枪乐&&使命召唤,【枪声音乐】Battle Sirens (RIOT Remix),1
3989,怪杰源哥,http://www.bilibili.com/video/av925642741,"真正健康的美食，让你吃到真正的实（ba)惠(ba)     (不是） 
新人up主，求路人走过捧个赞场",6,283,283,bilibili新星计划&&鬼畜调教&&岛市老八&&搞笑&&逗比&&老八&&奥利给&&美食家,老八の粑粑雪饼,0
3961,threeblade,http://www.bilibili.com/video/av625849547,新人第一次尝试，手头电脑太渣视频没怎么做，喜欢的话一键三连。,6,290,290,川建国&&处处吻&&卧底&&美国&&B站方文山&&泪目&&鬼畜翻唱&&那年那兔那些事&&特朗普&&鬼畜,【川普】处处吻,3
3962,GYmxl工作室,http://www.bilibili.com/video/av243233262,"音乐_bgm:Behmer,Lana Del Rey - Summertime Sadness (Behmer Bootleg)
枪声素材：
彩虹六号围攻:血の炎BFM
csgo:血の炎BFM
cod10:烤鸭不好吃
BF4:假期end",12,290,290,全能打卡挑战&&枪乐&&鬼畜调教&&单机游戏&&CSGO&&电音&&使命召唤&&BGM&&COD&&卡点&&枪声音乐,【枪声音乐】Summertime Sadness 这音乐美妙至极!,6
3963,夜欢湫,http://www.bilibili.com/video/av753365144,"bgm：One More Night  
视频制作:咸鱼老寒 
后期：我
一日三餐没烦恼 老八秘制小汉堡 配上无情哈拉少 不仅实惠还管饱",3,289,289,全能打卡挑战&&鬼畜调教&&搞笑&&搞笑视频&&娱乐&&老八&&哈拉少&&美食家,药药切克闹，老八教你哈拉少,1
3964,小小一cy,http://www.bilibili.com/video/av668140461,-,6,289,289,全明星鬼畜&&鬼畜配音&&卢本伟&&PDD&&变形金刚&&蔡徐坤,全明星鬼畜系列～变形金刚,11
3965,空虛之时,http://www.bilibili.com/video/av328350139,纯属娱乐,0,289,289,苏卡不列&&哈拉少,【哈拉少】新二不裂,8
3966,汉森博爱,http://www.bilibili.com/video/av285662253,前段时间发生的鲍毓明案和百香果女孩案让我想起了《熔炉》和《素媛》，一个身居高位居心叵测步步为营地使一个少女三观发生畸变的大律师，一个内心极度变态地残杀幼女的社会底层青年，和素媛里的凶手和熔炉里的那帮禽兽多么相似，他们也都利用种种手段逃避法律的制裁。这样极端恶劣的事件可能在任何一个社会都很难完全根除，但是任何一个社会和那个社会的每个成员都有义务通过接受和传播正确的道德伦理法制观念，来逐渐消除/抑制/阻断这些罪恶的发生。因为这些事件一旦发生，对当事人及其家庭的打击，都是毁灭性的，再长的时间，再精湛的,11,289,289,bilibili新星计划&&熔炉&&鲍毓明&&百香果女孩&&素媛&&沉默的羔羊&&罗翔&&混剪&&罗翔说刑法&&法外狂徒张三,【张三临刑Counting Stars】鲍毓明/百香果女孩案凶手临刑前悔罪！被罗翔老师说服？他们真的还有良知吗？万分沉重，胆小勿入（素媛/熔炉/沉默的羔羊混剪）,13
3967,LOLrelaxx,http://www.bilibili.com/video/av285546124,熊畜没,8,289,289,bilibili新星计划&&熊出没&&鬼畜配音&&片头&&老八,熊畜没,16
3968,HakureiNika,http://www.bilibili.com/video/av795619294,"大概又是因为觉得自己之前做得太烂而重制的版本。
BGM:Hell&#39;s Sun-Nhato（原曲:霊知の太陽信仰 ～Nuclear Fusion / 東方地霊殿）
Pack:
AW:SZJ
MW3:TBG",16,288,288,东方PROJECT&&灵乌路空&&东方地灵殿&&枪乐&&gunsync,【東方/枪声音乐】Hell&#39;s Sun~東方地霊殿（重制）,0
4131,蒸鳟鱼,http://www.bilibili.com/video/av370634089,,3,256,256,鬼畜&&海绵宝宝,发在部门群里的鬼畜,0
4132,Yuuto-,http://www.bilibili.com/video/av968265856,-,4,255,255,搞笑&&鬼畜调教&&卢本伟&&老八&&五五开&&奥利给&&粑粑&&奥特曼系列&&迪迦奥特曼,老八奥特曼,1
4133,量子电池,http://www.bilibili.com/video/av882973282,"重投一遍试试试试试！不希望就这么凉了！
非常感谢大佬提供部分的音频：BV1Hf4y1S7H2（已授权）
这个视频up做了好久好久好久，如果大家喜欢就点个赞吧，希望全球疫情能尽快消失！
求赞！求赞！求赞！求赞！求赞！求赞！求赞！求赞！",8,255,255,bilibili新星计划&&鬼畜调教&&黑人抬棺&&卢本伟&&蔡徐坤&&夏色祭&&原神&&孙笑川&&奥利给&&大司马,【全明星】鬼畜联盟，抗疫之战(全程高能）,9
4134,TryFeT,http://www.bilibili.com/video/av840597447,"参演鸣谢：
        东尼ookii
        凉风Kaze
        与山0v0
        徐大虾咯
语音来源：你的名字
三连来源：你",2,255,255,bilibili新星计划&&搞笑&&徐大虾&&与山&&东尼&&凉风&&你的名字&&鬼畜&&泪目&&UP主&&鬼畜全明星,《你 的 U P》预告片,1
4135,lonely孤寂大帅比,http://www.bilibili.com/video/av795537496,原打算做完审核的稿子，然后VV就一直反复未响应，碰哪都未响应，所以不做了.,6,255,255,电音&&枪声音乐&&废稿,我永远喜欢VEGAS,0
4092,兔淘米,http://www.bilibili.com/video/av370737662,"自制。
麻烦不断~~
——————
游戏：使命召唤：现代战争重置版
素材：https://youtu.be/cyg6oDzjlaw
音乐：Disclosure / Eliza Doolittle - You &amp; Me (Flume Remix)
封面：81312773",22,263,263,全能打卡挑战&&鬼畜调教&&枪乐&&枪声音乐&&使命召唤&&现代战争&&鬼畜,【枪声音乐】-Summer- /使命召唤：现代战争重制 - You &amp; Me (Flume Remix) ♪,0
4093,天空一朵麦芽糖,http://www.bilibili.com/video/av370554638,,0,263,263,全能打卡挑战&&老八&&郭老师&&奥利给&&岛市老八&&鬼畜配音&&美食家&&撤硕&&美汁汁&&奥力给,老八大战郭老师,1
4094,不羁的Tobias,http://www.bilibili.com/video/av328231160,"https://www.youtube.com/watch?v=pqm0nOUi3Qg&amp;t=22s
YouTube

三连支持支持我吧",1,263,263,鬼畜翻唱&&川建国&&YOUTUBE&&迈克杰克逊&&YOUTUBE搬运&&美国总统,特朗普在全网播放超1个亿的鬼畜视频，深情演唱迈克尔杰克逊的神曲Billie Jean,1
4095,浊风啊,http://www.bilibili.com/video/av243032153,-,0,263,263,老八&&少女&&音乐,八     音      少      女,0
4096,金厨具o,http://www.bilibili.com/video/av200824745,点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊点赞投币收藏关注啊欸字不够了。。,0,263,263,搞笑&&原创&&鬼畜素材&&娱乐&&大司马&&电棍&&otto&&柯南&&剧场版&&鬼畜,深 入 骨 髓 的 低 语,0
4097,1632537825,http://www.bilibili.com/video/av668294453,求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，求三连，,4,262,262,bilibili新星计划&&无人机&&搞笑&&鬼畜调教&&自制&&乌仁吉,北杀神无人机,0
4098,我是致k,http://www.bilibili.com/video/av583039064,https://ubc2.github.io/links/menu.html,1,262,262,久本雅美&&猎奇&&补档&&10492&&av10492&&AV10492,10492p7（打码）,1
4099,大山玩家,http://www.bilibili.com/video/av540686312,"BGM Gentleman
素材 新二",3,262,262,bilibili新星计划&&小鸟伏特加&&鬼畜&&哈拉少&&ZBC&&最终鬼畜,这才叫鬼畜！！！ZBC 无情哈拉少,5
4100,迷之埃克斯,http://www.bilibili.com/video/av200598050,新人up，多多支持呀！谢谢大家啦,6,262,262,全明星&&葛平&&一人我饮酒醉&&王司徒&&元首,【全明星】一人我饮酒醉鬼畜无字幕版，第一次制作，请多多支持，明天会更新有字幕版,1
3941,浪迹天涯的小光,http://www.bilibili.com/video/av968343932,喜欢的话请多多三连支持一下,9,295,295,新番我来翻·全能赛道&&公主连结&&动物世界,焊 接 世 界,3
3942,雪霁长晴,http://www.bilibili.com/video/av968041938,听说凉仔喜欢别人鬼畜自己，虽迟但到，欺负凉仔。,2,295,295,百万剪辑师挑战&&鬼畜调教&&搞笑&&蜜汁带感&&高能&&凉风kaze,中华有“凉风”,11
3943,今天xd起了没,http://www.bilibili.com/video/av925531086,,4,295,295,搞笑&&鬼畜调教&&自制&&洗脑循环&&大司马&&斗鱼&&芜湖&&芜湖大司马&&英雄联盟&&lol,马 の 高 校,2
3944,bilibili不是卖童装的吗,http://www.bilibili.com/video/av625723014,"新人第11作
忙里偷闲赶出来的屑作
这次尝试了一下近战音效",5,295,295,bilibili新星计划&&植物大战僵尸&&PVZ&&崩坏学园2&&枪声音乐&&鬼畜,【崩坏学园2枪声音乐】植物大战僵尸屋顶之战,1
3945,不爱吃饭的小羊,http://www.bilibili.com/video/av370768961,"纯属兴趣。剪视频好难，感谢提供素材的作者！
BGM：说好的幸福呢",3,295,295,百万剪辑师挑战&&青春有你2&&青春有你&&段艺璇&&BEJ 48&&女明星&&SNH48&&说好的幸福呢&&好难,【青春有你2-段艺璇】女明星好难--BGM(说好的幸福呢）,0
4117,DOG漢克J溫布頓,http://www.bilibili.com/video/av753076800,"咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕咕
BGM简介：角色歌专辑【プリンセスコネクト!Re:Dive PRICONNE CHARACTER SONG 10】中收录
TwinkleStars
「プリンセスコネクト！Re:Dive」挿入歌
歌：ユイ(CV.種田梨沙)、ヒヨリ(CV.東山奈央)、レイ(CV.早見沙織)
https://www.tsdm.live/forum.php?mod=viewthread&amp;tid=966078",20,259,259,bilibili新星计划&&召唤计数君&&鬼畜调教&&使命召唤&&蜜汁带感&&战地1&&枪声音乐&&耳机食用,【带感向枪乐】公 主 焊 接,0
4118,爱喝可乐的羊咩,http://www.bilibili.com/video/av328009612,字母是根据翻译改的词，感jio还不错的同学点个赞在点个关注吧(；′⌒`) ，我太难了。呜呜呜┭┮﹏┭┮,9,259,259,bilibili新星计划&&搞笑&&老八&&奥利给&&自制&&搞笑视频&&蜜汁带感&&剪辑&&音乐&&抖肩舞,【抖肩舞】影流老八,1
4119,立志成为他人Mur,http://www.bilibili.com/video/av285502561,"本视频仅供娱乐！素材源于网络！侵删
BGM:《we will rock you》,《超级玛丽》
喜欢的朋友点个赞！",2,259,259,全能打卡挑战&&鬼畜调教&&搞笑&&鬼畜素材&&奥利给&&洗脑循环&&蜜汁带感&&节奏&&踩点&&每天一遍,【沙雕】整点阴间的,4
4120,京城地铁,http://www.bilibili.com/video/av668020031,已经好久都没制作鬼畜了，赶快制作一下,3,258,258,我的世界&&迷你世界&&鬼畜配音&&反迷你&&肖战官宣将代言迷你世界&&蔡徐坤,迷你世界花语程行鬼畜配音11,7
4062,章鱼蛋炒饭,http://www.bilibili.com/video/av625852915,"素材:新二
BGM:something just like this (megamix)
很多没卡上点的，新人勿喷",2,269,269,卡点&&鬼畜调教&&新二&&哈拉少&&雷霆嘎巴,还不一起哈拉少,49
4063,幻想鄉樂園華計划,http://www.bilibili.com/video/av625684183,av23，,16,269,269,蓝蓝路&&鬼畜调教&&B站第一个鬼畜,被蓝蓝路七洗脑后，兴致很高,0
4064,诡异的东西,http://www.bilibili.com/video/av243109873,萌新UP的第一个视频,9,269,269,元首的愤怒&&元首&&帝国的毁灭,元首对周六上课的愤怒,18
4065,顾咕孤城,http://www.bilibili.com/video/av883339947,"填词：顾咕孤城
制作：顾咕孤城
原曲：你看到的我-黄勇
重投了 这版重新调了音 与上一版听感不同
观众姥爷们求三连
新人望多多支持",4,268,268,bilibili新星计划&&鬼畜调教&&洗脑循环&&美国总统&&川建国&&人力VOCALOID&&高能填词&&搞笑&&美国&&音乐,【川普爱国单曲】你看到的我,0
4066,矿泉水不水ovo,http://www.bilibili.com/video/av497993762,"8848张三手机
喜欢的话点个赞鸭~",4,268,268,百万剪辑师挑战&&罗翔&&张三&&厚大法考&&8848钛金手机&&鬼畜视频,【史上最骚鬼畜】8 8 4 8 张 三 手 机,1
4067,Hello_蘑菇君,http://www.bilibili.com/video/av795740261,"鬼畜里大部分原视频素材来自优酷，所以没去水印
原创：音阙诗听-赵方婧
调教：海蘑菇
作词：馨悦酱
第一次尝试做鬼畜调教类视频，还有很多地方不足，今后希望可以与大家一起成长，也同时希望大家能够喜欢这个作品，虽然粗糙但是还是前前后后下了不少功夫呢，23333~",3,267,267,bilibili新星计划&&鬼畜调教&&自制&&芒种&&搞笑&&洗脑循环&&音乐&&蜜汁带感&&搞笑视频&&剪辑,【波澜哥&amp;面筋哥&amp;葛平】葛老爷与筋澜兄弟的骚气配合你看过嘛？《芒种》,0
4068,热锅上的冰块,http://www.bilibili.com/video/av753063327,"BGM：《Monody》-The Fat Rat
封面使我们相遇~
装机猿鬼畜大赛如何脑补学习资料装机猿
远古时代装机猿
装机猿RAP电脑是被你气坏的吧？那你能帮我吗
素材来自：远古时代装机猿
装机猿相声合集第一季：av56287949
装机猿相声合集第二季：BV144411A7DK
装机猿相声合集第三季：av65486262
装机猿相声合集第四季：av69487453
装机猿相声合集第五季：av69487453/BV1hJ411h7r6/
莫名其妙的链接:bv17x411w7KC",7,267,267,bilibili新星计划&&鬼畜调教&&搞笑&&娱乐&&装机猿&&装机&&蜜汁带感&&数码&&搞笑视频&&装机猿鬼畜大赛,【装机猿鬼畜大赛】rap如何脑补学习资料装机猿,0
4069,来一桶小方块,http://www.bilibili.com/video/av710825348,"新的新科娘鬼畜，自我感觉没上一个好，也就这样吧。。。
上一个新科的鬼畜：BV1mz4y1R74t",0,267,267,全能打卡挑战&&米奇妙妙屋&&鬼畜调教&&米奇&&新科娘&&vup&&vtb&&虚拟主播&&鬼畜,【新科娘】—新 科 妙 妙 屋,2
4070,惠杰0v0,http://www.bilibili.com/video/av668066097,"如果喜欢我的视频给个关注，三连，投币点赞分享收藏
点赞破30更下一期，谢谢各位",4,267,267,bilibili新星计划&&美国总统&&总统&&鬼畜翻唱&&灵魂歌手&&川建国,来看看呐，特朗普，川建国的米国神曲！！！！,1
4071,惜三缘,http://www.bilibili.com/video/av625752631,-,3,267,267,苏卡不列,苏卡不列,2
4049,graphene_石墨烯,http://www.bilibili.com/video/av328211430,论第一次做的鬼畜有多水,3,272,272,奥利给&&老八&&冬泳怪鸽&&巨魔&&奥力给&&孙笑川&&岛市老八,赛(奥)尔(利)号(给),0
4050,帅哥汤,http://www.bilibili.com/video/av327999800,这个up主很懒，什么都没有留下。,6,272,272,刘波&&药水哥&&孙笑川&&抽象&&周淑怡&&公益广告,药水哥用实际行动传递正能量,2
4051,树穴和嘤语,http://www.bilibili.com/video/av285715216,纯属娱乐，不喜自喷,10,272,272,bilibili新星计划&&8848钛金手机&&万恶之源&&8848&&蔡徐坤&&郭老师,8848鬼畜手机，由B站鬼畜区著名明星代言，给你不一样的体验！！！,3
4052,大司马的贤内助,http://www.bilibili.com/video/av753349928,"bgm 小苹果----筷子兄弟
部分素材来源于网络
原版视频：BV16s411B734
音源@温带气旋
制作：夜灵大人
调音：夜灵大人",14,271,271,金坷垃&&筷子兄弟&&小苹果&&文艺复兴&&全能打卡挑战,金坷垃 【小苹果】音源良好调音良好，,4
